Adding: Name Gender Date of birth Telephone Postal code 
Adding: Dandre Chong M 3-1-1972 519 863 5668 N2L 9A5 
Adding: Dillon Knoroz M 25-9-1978 519 507 1237 N2L 1N5 
Adding: Darlene Nelson F 17-11-1979 519 13 8027 N2L 5F8 
Adding: Judah Castro M 13-3-1984 519 247 637 N2L 2H7 
Adding: Noelia Brandt F 17-6-1971 519 0 852 N2L 4H7 
Adding: Nya Eisenhower F 24-5-1965 519 644 2824 N2L 4Z6 
Adding: Claudia Chen F 7-2-1976 519 130 3527 N2L 4T6 
Adding: Magdalena Koung F 17-11-1987 519 324 5552 N2L 2D4 
Adding: Nayeli Giordano F 5-5-1988 519 538 587 N2L 9R9 
Adding: Abram Archer M 21-7-1961 519 443 7225 N2L 5M1 
Adding: Kailee Rowena F 28-12-1973 519 175 188 N2L 3C6 
Adding: Nevaeh Schultz F 14-12-1979 519 132 2658 N2L 8W5 
Adding: Cristobal Garza M 24-5-1977 519 10 3823 N2L 9J2 
Adding: Madeleine Proctor F 20-1-1975 519 416 4714 N2L 4P2 
Adding: Jaylene Romano F 17-9-1981 519 300 7977 N2L 2P8 
Adding: Justin Baranski M 11-7-1968 519 513 3940 N2L 1H9 
Adding: Josef Carpenter M 26-5-1968 519 105 4398 N2L 1H9 
Adding: Jordyn Chapel F 24-12-1972 519 122 3510 N2L 8F1 
Adding: Mitchel Neuman M 25-11-1975 519 606 5864 N2L 9I6 
Adding: Ahmad Sarisbury M 25-2-1983 519 252 7980 N2L 8S7 
Adding: Clifford Wolfson M 2-4-1983 519 637 7187 N2L 8S7 
Adding: Curtis Cervito M 22-9-1968 519 555 4569 N2L 6H2 
Adding: Cherelle Hegarty M 24-2-1982 519 824 5144 N2L 6B7 
Adding: Josie Carrion F 12-5-1976 519 109 3135 N2L 4T6 
Adding: Kaila Barshai F 18-3-1965 519 159 5348 N2L 2B2 
Adding: Kaleigh Wu F 12-8-1984 519 843 7498 N2L 6Z5 
Adding: Kasandra Sternberg F 22-5-1979 519 807 205 N2L 1L4 
Adding: Hyo Chamness M 18-4-1961 519 156 9905 N2L 3B7 
Adding: Delaney Kim F 17-7-1964 519 59 1465 N2L 2W5 
Adding: Alexa Read F 16-9-1974 519 283 7256 N2L 4N5 
Adding: Christina Reynard F 13-8-1979 519 298 2783 N2L 3G3 
Adding: Michaela Tolstov F 4-8-1966 519 106 3540 N2L 2C7 
Adding: Kundan Shah M 12-8-1963 519 532 2831 N2L 9Y7 
Adding: Nathan Ho M 8-8-1987 519 399 2855 N2L 1Y8 
Adding: Mikaela Nauman F 3-12-1966 519 196 7439 N2L 9F2 
Adding: Makayla Girard F 26-1-1961 519 229 2543 N2L 2E3 
Adding: Jaquan Shapiro M 9-1-1985 519 543 2553 N2L 9E4 
Adding: Alanna Campoy F 28-11-1964 519 219 7281 N2L 5T6 
Adding: Collin Sully M 1-10-1961 519 879 49 N2L 2E3 
Adding: Madeline Kam F 26-5-1977 519 89 8563 N2L 4Q8 
Adding: Collin Baranski M 17-10-1981 519 348 726 N2L 6F6 
Adding: Nathaniel Chebykima M 18-1-1978 519 731 1207 N2L 6C4 
Adding: Hilary Winland M 10-10-1965 519 377 9275 N2L 2B3 
Adding: Jose Guerrero M 10-2-1984 519 794 4838 N2L 4Q1 
Adding: Dandre Rodham M 23-6-1964 519 5 5159 N2L 5T6 
Adding: Wilhelm Schuhmacher M 25-4-1961 519 825 7209 N2L 1G3 
Adding: Rochel Gravel M 16-2-1977 519 629 7441 N2L 3B0 
Adding: Jaylin Garcia M 16-11-1981 519 457 3024 N2L 2P8 
Adding: Juan Greco M 2-9-1961 519 688 5764 N2L 2E3 
Adding: Curtis Kuang M 27-4-1978 519 105 6947 N2L 7G3 
Adding: Joslyn Bailey F 2-8-1964 519 403 4376 N2L 7S9 
Adding: Damien Oleksandr M 5-8-1961 519 683 6589 N2L 6A2 
Adding: Isiah Stwalley M 3-3-1964 519 209 8841 N2L 6E2 
Adding: Joseph Wolfson M 4-1-1969 519 901 233 N2L 6N9 
Adding: Adriana Onopco F 3-3-1981 519 420 6616 N2L 1B8 
Adding: Joslyn Chandler F 9-3-1984 519 839 2228 N2L 9B2 
Adding: Devin Carlson F 27-10-1977 519 585 4777 N2L 6Z8 
Adding: Jefferson Rodland M 16-11-1975 519 519 1510 N2L 9O4 
Adding: Jocelyn Bauer F 21-5-1964 519 720 4854 N2L 2V6 
Adding: Mikayla Ward F 7-1-1964 519 720 8909 N2L 9G3 
Adding: lay Zhao M 27-7-1979 519 500 2275 N2L 5J1 
Adding: Micaela Wertheim F 13-7-1971 519 672 6166 N2L 4K6 
Adding: Johanna Carlson F 6-12-1965 519 395 6791 N2L 8B7 
Adding: Abraham Mackenzie M 5-4-1977 519 168 4931 N2L 4T2 
Adding: Darnell Zacharov M 7-3-1983 519 359 5231 N2L 2M1 
Adding: Abril Hagstedt F 8-5-1964 519 782 1536 N2L 8U6 
Adding: Deon Vasser M 27-6-1970 519 777 5343 N2L 6I9 
Adding: Joey Xu M 9-3-1963 519 682 2553 N2L 2L1 
Adding: Aldo Xu M 21-6-1966 519 491 456 N2L 6B6 
Adding: Alex Lombardi F 16-11-1977 519 359 805 N2L 4Q8 
Adding: Jaiden Teo M 14-7-1964 519 845 3721 N2L 8U6 
Adding: Jimena Chavez F 28-8-1973 519 285 6636 N2L 3C6 
Adding: Mari Carlson F 26-2-1961 519 557 2185 N2L 2E3 
Adding: Demetrius Korando M 18-1-1988 519 927 1270 N2L 5B5 
Adding: James Grosheva M 22-10-1962 519 638 3801 N2L 5P7 
Adding: Daphne Shultz F 19-9-1979 519 244 7675 N2L 8W5 
Adding: Maria Mackenzie F 15-7-1975 519 769 3465 N2L 8V3 
Adding: Marquis Rowley M 18-2-1974 519 262 7005 N2L 4N5 
Adding: Blaine Hurley M 15-4-1965 519 475 0845 N2L 2B9 
Adding: Marquis Ng M 17-10-1988 519 758 8157 N2L 8O8 
Adding: Mariana Scarborough F 16-11-1987 519 618 8779 N2L 2D4 
Adding: Jaylynn Rudine F 1-2-1967 519 72 8654 N2L 7Q7 
Adding: Amos Hauff M 11-9-1980 519 929 8864 N2L 0B3 
Adding: Johana Goldmark F 10-7-1984 519 354 6283 N2L 5O2 
Adding: Clinton Worth M 25-4-1967 519 152 6284 N2L 4M5 
Adding: Jaden Trinder M 13-2-1972 519 510 2136 N2L 9A5 
Adding: Mariah Leach F 19-5-1979 519 769 5158 N2L 5J1 
Adding: Curtis Weiss M 5-11-1961 519 884 8213 N2L 7L6 
Adding: Omari Gardner M 5-6-1969 519 122 271 N2L 6N9 
Adding: Kallie Raskolnikov F 24-6-1969 519 8 1799 N2L 6Y9 
Adding: Colby Ogonyok M 15-5-1970 519 687 1395 N2L 3C7 
Adding: Devon Reimers M 18-2-1975 519 421 3512 N2L 9A7 
Adding: Jolie Koh F 18-6-1980 519 611 7691 N2L 6I4 
Adding: Maximus Stapleton M 4-11-1962 519 52 3805 N2L 1Z9 
Adding: Donna Redman F 24-7-1971 519 105 8209 N2L 5G1 
Adding: Maynard Smiddy M 6-3-1975 519 973 7307 N2L 9B3 
Adding: Luciano Yule M 26-11-1984 519 768 432 N2L 6Z5 
Adding: Nayeli Thomas F 3-9-1972 519 626 7307 N2L 6E4 
Adding: Denisse Weizenbaum F 23-11-1967 519 237 79 N2L 5K5 
Adding: Jalen Clinton M 22-8-1980 519 230 406 N2L 6I4 
Adding: Tony Koikov M 4-7-1961 519 8 3961 N2L 5M1 
Adding: Devan Rollin M 8-4-1973 519 640 3428 N2L 5S1 
Adding: Jovan Capetillo M 8-2-1966 519 684 8134 N2L 2C7 
Adding: Cortez Grosha M 10-9-1970 519 419 202 N2L 6I9 
Adding: Malia Rollin F 15-7-1970 519 858 3427 N2L 8R6 
Adding: Micah Guan F 19-5-1974 519 775 3936 N2L 1Q3 
Adding: Nia Golden F 8-6-1970 519 220 6032 N2L 2U4 
Adding: Aden Carver M 1-3-1981 519 632 5358 N2L 4R5 
Adding: Paul Wickham M 7-7-1980 519 903 3487 N2L 3F1 
Adding: Hayden Chemerkin M 28-6-1982 519 25 7855 N2L 8J6 
Adding: Magdalena Ashby F 5-9-1969 519 475 4014 N2L 4F1 
Adding: Nia Chien F 3-5-1970 519 781 8379 N2L 8Z1 
Adding: Humberto Dorogaia M 12-8-1972 519 742 5972 N2L 8F1 
Adding: Humaira Khan F 9-9-1965 519 385 4601 N2L 2B2 
Adding: Titus Ralph M 17-4-1964 519 855 4277 N2L 9E6 
Adding: Denisse Nelson F 27-3-1964 519 814 6106 N2L 2V6 
Adding: Sergio Sigismund M 22-12-1971 519 538 1971 N2L 4K6 
Adding: Mike Roland M 20-12-1973 519 581 4309 N2L 5S1 
Adding: Joelle Shultz F 25-9-1977 519 305 3591 N2L 4L3 
Adding: Katelin Onopco F 4-9-1982 519 108 2751 N2L 8J6 
Adding: Isaias Ramsden M 12-9-1975 519 369 3793 N2L 5U4 
Adding: Diamond Gouw F 15-12-1966 519 599 5299 N2L 1L5 
Adding: Kallie Grusov F 2-10-1962 519 284 1560 N2L 8P5 
Adding: Jeff Brown M 17-8-1977 519 68 6616 N2L 6W3 
Adding: Jerome Ferron M 8-6-1983 519 893 6976 N2L 9B8 
Adding: Angella Wineinger M 20-1-1974 519 926 3318 N2L 0B6 
Adding: Parker Murgatroyd M 24-1-1963 519 232 7874 N2L 2L1 
Adding: Hugh Giertz M 15-2-1978 519 301 8334 N2L 3C3 
Adding: Haarith Sharif F 16-10-1961 519 22 8286 N2L 4W6 
Adding: Deon Moore M 4-9-1971 519 546 3332 N2L 4H7 
Adding: Jayden Rashchupkina F 12-3-1969 519 576 4689 N2L 3O9 
Adding: Kailyn Oleshuk F 2-12-1984 519 601 3932 N2L 6Z5 
Adding: Alisa Golden F 16-8-1964 519 159 2204 N2L 7E9 
Adding: Adrienne Sawyer F 4-10-1960 519 50 8975 N2L 3P3 
Adding: Kermit Schorr M 14-4-1999 519 655 4677 N2L 9B7 
Adding: Joslyn Moretti F 4-8-1982 519 129 2325 N2L 6R1 
Adding: Shane Neuberger M 19-9-1983 519 12 7131 N2L 9C4 
Adding: Machelle Vansant M 25-7-1990 519 226 5114 N2L 9B5 
Adding: Addison Ralph F 3-2-1964 519 470 5484 N2L 4I3 
Adding: Magdalena Day F 24-7-1980 519 310 6512 N2L 8G3 
Adding: Margaret Cheney F 18-5-1968 519 449 3925 N2L 2C8 
Adding: Ernst Scarborough M 22-3-1982 519 258 3480 N2L 9E5 
Adding: Coby Rodham M 21-11-1965 519 353 1269 N2L 8B7 
Adding: Darion Bianchi M 21-10-1970 519 881 2606 N2L 1K4 
Adding: Marcelo Weimer M 4-8-1982 519 805 4753 N2L 5J7 
Adding: Cora Grosheva F 17-12-1977 519 421 8636 N2L 4L3 
Adding: Daquan Rasputin M 12-3-1974 519 174 3205 N2L 8G6 
Adding: Jaylene Rashchupkina F 8-4-1978 519 144 3256 N2L 6K8 
Adding: Brittany Brissette M 19-8-1970 519 861 2707 N2L 8B4 
Adding: Josiah Sternberg M 27-8-1972 519 142 3147 N2L 3M9 
Adding: Jay Susskind M 20-6-1984 519 780 6429 N2L 1N8 
Adding: Jakobe Wu M 21-7-1988 519 422 5279 N2L 1T4 
Adding: Jazmin Ralph F 15-2-1966 519 347 1133 N2L 1F4 
Adding: Jeanette Poindexter F 13-4-1970 519 727 2733 N2L 3C7 
Adding: Omar Guerrero M 16-8-1983 519 309 233 N2L 2M1 
Adding: Marylee Rast M 26-3-1990 519 285 9343 N2L 8B0 
Adding: Derek Jian M 23-1-1970 519 49 8089 N2L 3C7 
Adding: Latia Braden M 13-11-1989 519 573 9868 N2L 6B3 
Adding: Danielle Bailey F 24-2-1970 519 570 5761 N2L 1K4 
Adding: Jamir Coffman M 2-2-1975 519 345 1425 N2L 4P2 
Adding: Alejandro Skeffington M 15-3-1980 519 185 4406 N2L 6I4 
Adding: Shane Teo M 24-2-1979 519 801 101 N2L 5F8 
Adding: Julia Reichmann F 3-10-1965 519 671 553 N2L 4Z6 
Adding: Maddison Giertz F 16-5-1969 519 814 1556 N2L 6Y9 
Adding: Monica Kochetkova F 7-6-1961 519 35 2730 N2L 7L6 
Adding: Johanna Rowena F 27-8-1972 519 354 8716 N2L 3M9 
Adding: Josephine Klein F 21-3-1971 519 125 1899 N2L 6R9 
Adding: Jocelyn Strauss F 5-9-1980 519 570 5922 N2L 8G3 
Adding: Maegan Roberts F 9-2-1981 519 143 8254 N2L 6B3 
Adding: Trace Klaas M 24-8-1960 519 900 5885 N2L 2V6 
Adding: Alanna Marais F 4-10-1963 519 266 4274 N2L 2L1 
Adding: Moshe Goldberg M 3-10-1975 519 106 1529 N2L 4Z4 
Adding: Moriah Weiner F 15-1-1973 519 724 4044 N2L 8X5 
Adding: Maci Lin F 11-3-1974 519 623 7413 N2L 3G1 
Adding: Josue Cano M 18-9-1985 519 473 1645 N2L 1S6 
Adding: Jayden Bruno F 8-5-1975 519 773 4173 N2L 8V3 
Adding: Mauricio Ooi M 5-4-1978 519 874 5620 N2L 6K8 
Adding: Garnet Fabian M 1-2-1962 519 674 8538 N2L 2B3 
Adding: Lydia Kwang F 6-4-1964 519 258 7696 N2L 2W5 
Adding: Marcus Clowes M 25-4-1971 519 631 5183 N2L 5G1 
Adding: Jesus Whitney M 3-9-1975 519 316 5509 N2L 4P2 
Adding: Matteo Roderick M 20-10-1966 519 640 5051 N2L 2C7 
Adding: Otto Han M 14-12-1964 519 470 5552 N2L 7E9 
Adding: Destiny Barshai F 18-2-1977 519 697 239 N2L 4Q8 
Adding: Damian Randulph M 23-7-1977 519 542 5978 N2L 4T2 
Adding: Luise Taub M 24-1-1975 519 642 3460 N2L 6B9 
Adding: Darwin Danielson M 21-5-1978 519 474 4023 N2L 1N5 
Adding: Karlie Lepushin F 4-9-1964 519 689 290 N2L 2V6 
Adding: Marquis D'Aubigne M 2-9-1963 519 519 2274 N2L 3U2 
Adding: Cooper Oleshuk M 6-1-1982 519 778 1526 N2L 9E5 
Adding: Adam Woodman M 7-4-1974 519 242 6280 N2L 7P3 
Adding: Desiree Clowes F 26-8-1973 519 224 5453 N2L 1Y4 
Adding: Addison Rousseau M 24-4-1966 519 722 5447 N2L 7F4 
Adding: Corbin Oei M 1-5-1975 519 19 3430 N2L 8V3 
Adding: Alexandra Koikov F 24-9-1984 519 697 6419 N2L 3L6 
Adding: Jocelyn Chien F 6-10-1972 519 447 6195 N2L 8F1 
Adding: James Ashford M 8-7-1982 519 571 1943 N2L 5J7 
Adding: Maria Cabrera F 11-4-1983 519 13 2386 N2L 8E8 
Adding: Madeline Sanxay F 22-2-1966 519 86 4565 N2L 1L5 
Adding: Alanis Wong F 13-8-1963 519 592 3765 N2L 4B6 
Adding: Todd Caufapo M 6-8-1988 519 255 6478 N2L 1T4 
Adding: Agnes Fletcher F 13-4-1969 519 720 2222 N2L 9M8 
Adding: Colette Torina M 10-8-1978 519 731 5172 N2L 5B0 
Adding: Karissa Koung F 5-12-1970 519 27 2674 N2L 8Z1 
Adding: Jadon Wennermark M 11-8-1965 519 150 8367 N2L 8B7 
Adding: Jaime Ward M 11-3-1979 519 34 3312 N2L 8W5 
Adding: Maggie Ashley F 6-11-1979 519 376 1839 N2L 3G3 
Adding: Isaak Dangerfield M 13-11-1975 519 56 6519 N2L 4Z4 
Adding: Aidan Kellogg  M 16-5-1969 519 754 5948 N2L 5U3 
Adding: Shane Klein M 8-7-1983 519 908 5967 N2L 8E8 
Adding: Alanna Koung F 17-6-1966 519 797 4174 N2L 6B6 
Adding: Jarred Guan M 2-12-1969 519 661 7591 N2L 5U5 
Adding: Nikki Maarten F 25-10-1988 519 64 6123 N2L 6E1 
Adding: Joelle Shultz F 28-12-1961 519 603 7414 N2L 7L6 
Adding: Dalton Willem M 10-12-1985 519 436 7394 N2L 8S8 
Adding: Jayde Castro F 22-9-1972 519 534 2026 N2L 6G9 
Adding: Kristel Witten M 7-5-1986 519 771 9297 N2L 1B7 
Adding: Mekhi Rye M 23-5-1965 519 321 511 N2L 2Z5 
Adding: Hudson Wang M 18-9-1962 519 31 1839 N2L 1L9 
Adding: Lashaun Zack M 8-7-1986 519 202 0197 N2L 4B7 
Adding: Cory Marais M 22-1-1972 519 747 4733 N2L 8Z1 
Adding: Nicolas Oleshuk M 27-11-1973 519 185 1526 N2L 1Y4 
Adding: Pierce Ricard M 15-5-1964 519 276 2893 N2L 9G3 
Adding: Norman Gasol M 19-2-1984 519 131 6120 N2L 3L6 
Adding: Josh Trinder M 26-7-1969 519 415 6348 N2L 5U3 
Adding: Colten Reed M 16-1-1961 519 866 8586 N2L 5M1 
Adding: Madyson Wickham F 25-1-1974 519 865 6195 N2L 7P3 
Adding: Perry Stein M 25-5-1976 519 711 7718 N2L 5O2 
Adding: Jamal Theodoric M 12-2-1984 519 408 4936 N2L 3L6 
Adding: Macie Goung F 4-1-1974 519 744 975 N2L 8G6 
Adding: Raymon Laflamme M 12-9-1991 519 991 6241 N2L 2B3 
Adding: Nash Cano M 9-4-1982 519 692 4097 N2L 6R1 
Adding: Humberto Willem M 18-10-1964 519 159 1783 N2L 7S9 
Adding: Cyrus Fogleman M 27-5-1969 519 575 8848 N2L 6Y9 
Adding: Nicholas Wibert M 16-5-1982 519 162 7426 N2L 9R4 
Adding: Darrell Zadorozhnyi M 1-2-1971 519 0 6591 N2L 5G1 
Adding: Trent Lin M 4-2-1962 519 704 3640 N2L 1L9 
Adding: Crystal Conti F 9-2-1970 519 340 1877 N2L 5B5 
Adding: Micheal Cooper M 6-12-1977 519 462 5979 N2L 4T2 
Adding: David Shiell M 7-5-1972 519 171 1682 N2L 9A5 
Adding: Velva Guitierrez M 21-10-1969 519 838 2689 N2L 5B7 
Adding: Alissa Farber F 19-7-1985 519 136 2263 N2L 1S6 
Adding: Darius Shiell M 22-12-1985 519 346 7488 N2L 1I1 
Adding: Xenia Vancuren M 12-7-1964 519 992 8811 N2L 3B9 
Adding: Abbey Moretti F 5-7-1977 519 257 5026 N2L 2Q9 
Adding: Maggie Fogleman F 22-4-1978 519 377 1630 N2L 7G3 
Adding: Malachi Richmond M 7-4-1961 519 16 5333 N2L 4W6 
Adding: Makayla Cholmondeley F 16-4-1964 519 697 1795 N2L 1Q5 
Adding: Donna Whitney F 13-5-1983 519 695 3826 N2L 8S7 
Adding: Jina Stackhouse M 8-5-1962 519 126 0815 N2L 4B4 
Adding: Dario Bower M 10-3-1988 519 353 2694 N2L 8K6 
Adding: Dallas Xu M 19-12-1981 519 184 7490 N2L 7T1 
Adding: Abel Marais M 22-6-1983 519 900 168 N2L 8E8 
Adding: Dane Stanwood M 23-1-1978 519 696 6406 N2L 3C3 
Adding: Yulanda Harrill M 23-8-1987 519 335 3287 N2L 3B0 
Adding: Jena Kokorev F 12-5-1972 519 267 8553 N2L 3M9 
Adding: Magdalena Chiu F 26-10-1969 519 628 6258 N2L 6Y9 
Adding: Kate Wu F 4-10-1972 519 872 2968 N2L 6E4 
Adding: Harold Naylor M 1-9-1988 519 156 2650 N2L 8K6 
Adding: Mauricio Randolph M 15-6-1988 519 325 4405 N2L 7Y9 
Adding: Terrell Hoe M 21-6-1981 519 10 6626 N2L 7T1 
Adding: Mariam Stwalley F 10-7-1985 519 177 8045 N2L 3S2 
Adding: Marquis Rodland M 27-7-1988 519 274 3431 N2L 8O8 
Adding: Donna Goldstein F 20-9-1974 519 866 2538 N2L 4U6 
Adding: Macy Bailey F 5-11-1967 519 324 2590 N2L 5Z3 
Adding: Madisyn Chan F 16-7-1961 519 93 7804 N2L 1G3 
Adding: Hayden Grusov M 11-11-1960 519 491 5708 N2L 2V6 
Adding: Mallory Golden F 28-7-1972 519 452 3092 N2L 3S9 
Adding: Gurdas Kaur Brar F 1-1-1984 519 205 8188 N2L 2H7 
Adding: Marcus Randolph M 4-7-1977 519 778 5929 N2L 5E6 
Adding: Payton Hagstedt M 24-11-1961 519 748 3694 N2L 5M1 
Adding: Omar Goldmark M 24-3-1978 519 625 5050 N2L 1P5 
Adding: Kaitlin Reynolds F 26-4-1981 519 236 3248 N2L 7T1 
Adding: Jolie Rylander F 13-4-1978 519 687 2510 N2L 9I1 
Adding: Molly Chazov F 5-9-1975 519 604 3141 N2L 9A7 
Adding: Nina Sternberg F 10-1-1985 519 287 7022 N2L 8S8 
Adding: Herbert Goldstein M 15-4-1966 519 497 4659 N2L 9F2 
Adding: Luke Vasser M 18-2-1965 519 260 6883 N2L 2Z5 
Adding: Mathew Metzger M 5-6-1987 519 60 3446 N2L 8W3 
Adding: Omarion Weinberger M 12-1-1971 519 650 383 N2L 6R9 
Adding: Macie Farber F 10-6-1970 519 120 1863 N2L 8Z1 
Adding: Mariah Lepushin F 13-7-1966 519 845 3165 N2L 1L5 
Adding: Marian Lakey M 22-2-1960 519 572 6889 N2L 3B2 
Adding: Ahmed Hooper M 5-12-1965 519 893 2204 N2L 2B2 
Adding: Kaela Kochuokova F 25-12-1977 519 847 1243 N2L 4L3 
Adding: Denita Nester M 11-4-1973 519 875 6651 N2L 7B0 
Adding: Jeremiah Zacharov M 22-6-1984 519 660 3279 N2L 9B2 
Adding: Micaela Klein F 25-1-1969 519 701 5215 N2L 9H2 
Adding: Katarina Kwan F 15-3-1963 519 783 3889 N2L 9Y7 
Adding: Jennifer Nauman F 2-12-1966 519 901 1554 N2L 1L5 
Adding: Jazlyn Ooi F 27-11-1988 519 594 7800 N2L 8L8 
Adding: Jenna Russo F 16-2-1964 519 490 8004 N2L 1N1 
Adding: Denzel Chandler M 23-1-1963 519 742 8912 N2L 2L1 
Adding: Jean Russo M 9-4-1980 519 567 4026 N2L 3F1 
Adding: Julie Baker F 21-5-1988 519 588 3435 N2L 1T4 
Adding: Martin Pierpont M 27-5-1972 519 858 3512 N2L 9A5 
Adding: Nicolas Cooper M 25-7-1971 519 266 1458 N2L 4K6 
Adding: Paul Martin M 15-10-1976 519 704 8721 N2L 5O2 
Adding: James Castillo M 11-3-1980 519 310 2432 N2L 6I4 
Adding: Sawyer Mancini M 24-2-1979 519 109 4237 N2L 8W5 
Adding: Abel Cheever M 17-12-1982 519 713 1854 N2L 4I4 
Adding: Henry Fields M 9-2-1988 519 54 718 N2L 7Y9 
Adding: Kari Knivelyova F 17-6-1968 519 720 2878 N2L 3F6 
Adding: Renay Callen M 24-1-1967 519 063 3640 N2L 0B8 
Adding: Jayla Skeffington F 24-7-1965 519 37 7152 N2L 2B2 
Adding: Jamie Klutrova M 28-9-1978 519 563 8260 N2L 1P5 
Adding: Makaila Carpenter F 7-1-1979 519 673 6148 N2L 3G3 
Adding: Declan Shakespeare M 21-12-1974 519 888 3785 N2L 4U6 
Adding: Alexus Wong F 1-4-1965 519 307 6106 N2L 2J5 
Adding: Jessie Steinberg M 26-11-1967 519 887 8995 N2L 5K5 
Adding: Jazmyn Sweet F 15-11-1965 519 562 336 N2L 2J5 
Adding: Mirella Saldivar M 11-5-1996 519 374 2099 N2L 4B7 
Adding: Myah Wein F 7-3-1964 519 797 4048 N2L 4I3 
Adding: Mateo Rashchupkina M 23-11-1983 519 270 7478 N2L 8S7 
Adding: Janae Cassara M 21-2-1964 519 786 5273 N2L 0B1 
Adding: Jayla Weiner F 13-11-1988 519 579 6234 N2L 6E1 
Adding: Karla Dyer F 14-9-1974 519 454 866 N2L 6E8 
Adding: Julian Wang M 24-1-1976 519 562 1693 N2L 5O2 
Adding: Jahiem Weller M 13-2-1982 519 736 5644 N2L 4I4 
Adding: Sergio Poindexter M 6-6-1977 519 693 5353 N2L 6W3 
Adding: Domenic Knivelyova M 11-6-1970 519 483 6308 N2L 8Z1 
Adding: Jazmin Metzger F 26-11-1988 519 839 8761 N2L 6E1 
Adding: Alexus Shapiro F 12-3-1960 519 450 5404 N2L 1A6 
Adding: Johanna Oleneva F 15-5-1979 519 474 1257 N2L 5F8 
Adding: Jett Carpenter M 28-1-1972 519 900 2910 N2L 8F1 
Adding: Pedro Gomez M 7-10-1978 519 902 4402 N2L 1P5 
Adding: Ilona Thomson M 16-8-1986 519 960 3168 N2L 9B8 
Adding: Jaden Thune M 15-5-1960 519 298 3073 N2L 1A6 
Adding: Jessica Coello F 13-11-1975 519 376 826 N2L 9O4 
Adding: Adrian Cooper M 20-1-1974 519 798 2359 N2L 4N5 
Adding: Philip Hui M 10-6-1978 519 902 8083 N2L 3C3 
Adding: Rita Hafer M 6-8-1972 519 455 6640 N2L 8B2 
Adding: Nataly Peter F 24-12-1968 519 299 940 N2L 3A3 
Adding: Jasmin Haggerty M 20-1-1960 519 860 9799 N2L 9B3 
Adding: Julio Baronova M 28-5-1986 519 904 5724 N2L 2M2 
Adding: Sawyer Rodham M 4-5-1979 519 531 4335 N2L 2T9 
Adding: Jazmine Roberts F 22-11-1972 519 61 1048 N2L 9A5 
Adding: Kaleigh Bauer F 22-11-1970 519 175 8536 N2L 3C7 
Adding: Lydia Whitney F 9-5-1988 519 882 3661 N2L 9B3 
Adding: Jair Abramova M 28-8-1981 519 285 2277 N2L 2P8 
Adding: Jocelyn Pierpont F 1-6-1972 519 280 4380 N2L 9A5 
Adding: Darin Lykins M 2-4-1964 519 606 4246 N2L 9E6 
Adding: Thresa Whitby M 27-6-1977 519 058 1913 N2L 9B0 
Adding: Maggie Costa F 1-8-1985 519 321 8520 N2L 1I1 
Adding: Luke Rye M 24-6-1980 519 283 1998 N2L 8G3 
Adding: Kaliyah Kokorev F 17-4-1969 519 244 8911 N2L 5U5 
Adding: Jazmyne Xu F 16-3-1964 519 842 5064 N2L 2W5 
Adding: Dylan Wong F 15-11-1978 519 188 7683 N2L 8T8 
Adding: Justice Danielson F 20-1-1963 519 253 3615 N2L 9Y7 
Adding: Misael Rowley M 25-11-1977 519 320 8221 N2L 4T2 
Adding: Jenifer Cheung F 16-8-1975 519 671 6596 N2L 2Q2 
Adding: Kara Knivelyova F 2-1-1972 519 581 5416 N2L 8Z1 
Adding: Cristina Baranova F 27-11-1969 519 269 92 N2L 2N6 
Adding: Lolita Spenser M 1-9-1978 519 585 2549 N2L 7B2 
Adding: Karen Spencer F 15-1-1986 519 628 1364 N2L 8N6 
Adding: Lyndsey Dyer F 9-12-1970 519 598 6247 N2L 3C7 
Adding: Trevor Vercher M 11-12-1983 519 821 6796 N2L 3B1 
Adding: Claudia Gonzalez F 23-4-1964 519 477 7369 N2L 7S9 
Adding: Jamir Huang M 6-9-1966 519 422 6235 N2L 7U7 
Adding: Daniel Onopco M 1-9-1980 519 845 3888 N2L 8V5 
Adding: Destiney Ukhtomsky F 22-10-1983 519 394 2118 N2L 8E8 
Adding: Dalton Johnson M 6-4-1978 519 681 826 N2L 8O8 
Adding: Mara Plessis F 28-8-1977 519 352 2335 N2L 1L6 
Adding: Jimena Ward F 19-7-1988 519 190 7228 N2L 1T4 
Adding: Malakai Chong M 3-8-1977 519 261 4599 N2L 4L3 
Adding: Hilda Sidoti M 3-10-1988 519 564 5619 N2L 6B5 
Adding: Nia Goldmark F 22-12-1978 519 557 5926 N2L 9I1 
Adding: Hans Wheat M 22-4-1978 519 142 7913 N2L 6K8 
Adding: Ignacio Elliott M 14-2-1969 519 883 1869 N2L 4F1 
Adding: Otto Wu M 1-5-1967 519 908 4515 N2L 6L7 
Adding: Damaris Richard F 15-9-1977 519 343 4497 N2L 5E6 
Adding: Queen Scarborough M 16-5-1966 519 204 4752 N2L 4B4 
Adding: Jaylene Wang F 9-10-1979 519 216 1190 N2L 5F8 
Adding: Kari Chen F 28-12-1987 519 61 4195 N2L 2D4 
Adding: Aja Ramsden F 27-6-1978 519 354 8241 N2L 7G3 
Adding: Deborah Winchcombe F 12-8-1968 519 372 5894 N2L 3F6 
Adding: Margarethe Schuster F 19-7-1974 519 526 8539 N2L 6O4 
